source,target
TJP1,YBX3
TJP1,VASP
TJP1,TUBA4A
TJP1,ACTN4
TJP1,CDH1
TJP1,CDH3
TJP1,RAPGEF2
TJP1,CDH2
TJP1,GJA1
TJP1,CLDN1
TJP1,JAM3
TJP1,CTNNA1
TJP1,HCLS1
TJP1,TUBA8
TJP1,TUBA1B
TJP1,DLG4
TJP1,ACTB
TJP1,AFDN
TJP1,KIRREL1
TJP1,CLDN8
TJP1,CLDN5
TJP1,TUBA1A
TJP1,TJP2
TJP1,SRC
TJP1,CD2AP
TJP1,WWTR1
TJP1,CLDN7
TJP1,CTTN
TJP1,CLDN4
TJP1,CLDN3
TJP1,TJAP1
TJP1,CTNND1
TJP1,CTNNA2
TJP1,S100A8
TJP1,TJP3
TJP1,CDH5
TJP1,CTNNB1
TJP1,JAM2
PRKACA,AKAP11
PRKACA,GABARAPL2
PRKACA,KCNQ1
PRKACA,MAPK1
PRKACA,NFKBIA
PRKACA,ARHGDIG
PRKACA,RPS6KB1
PRKACA,AKAP10
PRKACA,NFKB1
PRKACA,GLI1
PRKACA,ARHGDIB
PRKACA,SLC8A2
PRKACA,LIPE
PRKACA,SOX9
PRKACA,VASP
PRKACA,SMO
PRKACA,RAP1B
PRKACA,CSNK1G2
PRKACA,PPP1R1A
PRKACA,KCNMB4
PRKACA,GYS2
PRKACA,SLC12A2
PRKACA,SLC9A3R1
PRKACA,MAP2K2
PRKACA,MAPK3
PRKACA,PAX8
PRKACA,ATP2B3
PRKACA,SLC9A1
PRKACA,PRKAR2A
PRKACA,PRKAR2B
PRKACA,CACNA1C
PRKACA,KCNMB1
PRKACA,AKAP6
PRKACA,GRIA4
PRKACA,ADCY8
PRKACA,KCNMA1
PRKACA,CACNA1D
PRKACA,ARAF
PRKACA,CALM3
PRKACA,BAX
PRKACA,ADCY9
PRKACA,KCNJ3
PRKACA,GRIA2
PRKACA,ITGA2
PRKACA,ADCY1
PRKACA,PLIN1
PRKACA,MED1
PRKACA,MAP2K1
PRKACA,SCN1A
PRKACA,FOS
PRKACA,ITPR1
PRKACA,RPS6KB2
PRKACA,CAV1
PRKACA,ULK1
PRKACA,RUNX2
PRKACA,ADCY3
PRKACA,KDM3B
PRKACA,WASF1
PRKACA,ARHGDIA
PRKACA,ULK2
PRKACA,IGF1R
PRKACA,RAPGEF3
PRKACA,PPARA
PRKACA,EZR
PRKACA,CALML4
PRKACA,RAP1A
PRKACA,ITPR3
PRKACA,ESR1
PRKACA,ESR2
PRKACA,PRKAA2
PRKACA,RAF1
PRKACA,NFATC1
PRKACA,CSNK1G3
PRKACA,AKAP12
PRKACA,MAPT
PRKACA,GLI3
PRKACA,TNNI3
PRKACA,PDE3A
PRKACA,RELA
PRKACA,PRKAA1
PRKACA,GSK3B
PRKACA,PRKACB
PRKACA,GRIA3
PRKACA,SCN7A
PRKACA,KCNJ6
PRKACA,JUN
PRKACA,AKAP13
PRKACA,ATP2B2
PRKACA,PTK2
PRKACA,PSEN1
PRKACA,RYR2
PRKACA,NR4A1
PRKACA,CSNK1E
PRKACA,AKAP9
PRKACA,GPR161
PRKACA,ITPR2
PRKACA,FOXO1
PRKACA,CREB1
PRKACA,AKAP5
PRKACA,SCN1B
PRKACA,RAPGEF4
PRKACA,KCNJ9
PRKACA,GYS1
PRKACA,CDC25C
PRKACA,PKIA
PRKACA,ITGB1
PRKACA,FOXO3
PRKACA,ABCC8
PRKACA,RHOA
PRKACA,BAD
PRKACA,KCNMB3
PRKACA,BRAF
PRKACA,CSNK1D
PRKACA,ATP2B1
PRKACA,KDM3A
PRKACA,GABARAPL1
PRKACA,PRKAR1B
PRKACA,PDE4D
PRKACA,AKAP1
PRKACA,GRIA1
PRKACA,RAB13
PRKACA,MYLK3
PRKACA,GLI2
PRKACA,NCOA3
PRKACA,PBX1
PRKACA,ATP2B4
PRKACA,CARM1
PRKACA,FXYD1
PRKACA,MAP3K5
PRKACA,ATF4
PRKACA,PDE4A
PRKACA,PFKFB1
PRKACA,PRKAR1A
PRKACA,CALML5
PRKACA,PLN
PRKACA,AKAP7
PRKACA,KCNK2
PRKACA,RASGRF1
PRKACA,SP1
PRKACA,PKM
PRKACA,CALML3
PRKACA,CTNNB1
PRKACA,SLC8A1
PRKACA,MYLK
PRKAG1,CRY1
PRKAG1,TSC2
PRKAG1,LIPE
PRKAG1,PRKAB2
PRKAG1,GYS2
PRKAG1,TBC1D1
PRKAG1,MLYCD
PRKAG1,PPARGC1A
PRKAG1,PRKAG2
PRKAG1,HMGCR
PRKAG1,TSC1
PRKAG1,CAMKK2
PRKAG1,GYS1
PRKAG1,CRY2
PRKAG1,STK11
PRKAG1,ACACA
PRKAG1,FOXO3
PRKAG1,MAP3K7
PRKAG1,PRKAB1
PRKAG1,ELAVL1
PRKAG1,FOXO1
PRKAG1,PRKAA1
PRKAG1,PRKAA2
PRKAG1,ACACB
PRKAB2,CRY1
PRKAB2,TSC2
PRKAB2,LIPE
PRKAB2,MAP3K7
PRKAB2,FOXO3
PRKAB2,TBC1D1
PRKAB2,ACACA
PRKAB2,STK11
PRKAB2,MLYCD
PRKAB2,CRY2
PRKAB2,PPARGC1A
PRKAB2,GYS2
PRKAB2,CAMKK2
PRKAB2,HMGCR
PRKAB2,PRKAA2
PRKAB2,ACACB
PRKAB2,TSC1
PRKAB2,PRKAA1
PRKAB2,PRKAG2
PRKAB2,ELAVL1
PRKAB2,FOXO1
PRKAB2,GYS1
PRKAB2,PRKAB1
SLC9A3R2,SLC9A3R1
SLC9A3R2,EZR
SLC9A3R2,MSN
SLC9A3R2,PODXL
SLC9A3R2,LPAR2
SLC9A3R2,RDX
PRKAB1,CRY1
PRKAB1,TSC2
PRKAB1,LIPE
PRKAB1,GYS2
PRKAB1,TBC1D1
PRKAB1,MLYCD
PRKAB1,PPARGC1A
PRKAB1,PRKAG2
PRKAB1,HMGCR
PRKAB1,TSC1
PRKAB1,CAMKK2
PRKAB1,GYS1
PRKAB1,STK11
PRKAB1,FOXO3
PRKAB1,ACACB
PRKAB1,PRKAA1
PRKAB1,MAP3K7
PRKAB1,PRKAA2
PRKAB1,FOXO1
PRKAB1,ELAVL1
PRKAB1,ACACA
PRKAB1,CRY2
FLNA,RALA
FLNA,ITGB4
FLNA,VCL
FLNA,ITGB7
FLNA,PXN
FLNA,IQGAP1
FLNA,PAK1
FLNA,CALM3
FLNA,TLN1
FLNA,FLNC
FLNA,CAV1
FLNA,RNASEL
FLNA,CAMK2A
FLNA,ARHGAP24
FLNA,BRCA1
FLNA,BRCA2
FLNA,TLN2
FLNA,ITGB2
FLNA,ITGB3
FLNA,CAMK2B
FLNA,RHOA
FLNA,FLNB
FLNA,ITGB1
FLNA,HSPB7
FLNA,MAP2K4
FLNA,CDC42
PRKAG2,CRY1
PRKAG2,TSC2
PRKAG2,LIPE
PRKAG2,GYS2
PRKAG2,TBC1D1
PRKAG2,MLYCD
PRKAG2,PPARGC1A
PRKAG2,FOXO3
PRKAG2,MAP3K7
PRKAG2,CRY2
PRKAG2,STK11
PRKAG2,ACACA
PRKAG2,PRKAA2
PRKAG2,TSC1
PRKAG2,ACACB
PRKAG2,CAMKK2
PRKAG2,HMGCR
PRKAG2,ELAVL1
PRKAG2,FOXO1
PRKAG2,GYS1
PRKAG2,PRKAA1
PRKAA1,CRY1
PRKAA1,TSC2
PRKAA1,LIPE
PRKAA1,CAB39
PRKAA1,GYS2
PRKAA1,TBC1D1
PRKAA1,MLYCD
PRKAA1,PPARGC1A
PRKAA1,HMGCR
PRKAA1,TSC1
PRKAA1,CAMKK2
PRKAA1,GYS1
PRKAA1,STK11
PRKAA1,STRADA
PRKAA1,FOXO3
PRKAA1,ACACB
PRKAA1,CAB39L
PRKAA1,MAP3K7
PRKAA1,CRY2
PRKAA1,ACACA
PRKAA1,PRKAA2
PRKAA1,FOXO1
PRKAA1,ELAVL1
PRKAA1,PRKACB
PRKACB,AKAP11
PRKACB,GABARAPL2
PRKACB,KCNQ1
PRKACB,MAPK1
PRKACB,NFKBIA
PRKACB,ARHGDIG
PRKACB,RPS6KB1
PRKACB,AKAP10
PRKACB,NFKB1
PRKACB,GLI1
PRKACB,ARHGDIB
PRKACB,SLC8A2
PRKACB,LIPE
PRKACB,SOX9
PRKACB,VASP
PRKACB,SMO
PRKACB,RAP1B
PRKACB,CSNK1G2
PRKACB,PPP1R1A
PRKACB,KCNMB4
PRKACB,GYS2
PRKACB,SLC12A2
PRKACB,SLC9A3R1
PRKACB,MAP2K2
PRKACB,MAPK3
PRKACB,PAX8
PRKACB,ATP2B3
PRKACB,SLC9A1
PRKACB,PRKAR2A
PRKACB,PRKAR2B
PRKACB,CACNA1C
PRKACB,KCNMB1
PRKACB,AKAP6
PRKACB,GRIA4
PRKACB,ADCY8
PRKACB,KCNMA1
PRKACB,CACNA1D
PRKACB,ARAF
PRKACB,CALM3
PRKACB,BAX
PRKACB,ADCY9
PRKACB,KCNJ3
PRKACB,GRIA2
PRKACB,ITGA2
PRKACB,ADCY1
PRKACB,PLIN1
PRKACB,MED1
PRKACB,MAP2K1
PRKACB,SCN1A
PRKACB,FOS
PRKACB,ITPR1
PRKACB,RPS6KB2
PRKACB,CALML3
PRKACB,GYS1
PRKACB,KCNMB3
PRKACB,PKM
PRKACB,CDC25C
PRKACB,ULK1
PRKACB,GSK3B
PRKACB,CARM1
PRKACB,PSEN1
PRKACB,KDM3B
PRKACB,SP1
PRKACB,ATF4
PRKACB,EZR
PRKACB,FOXO3
PRKACB,PTK2
PRKACB,TNNI3
PRKACB,ESR2
PRKACB,PDE4D
PRKACB,AKAP9
PRKACB,PLN
PRKACB,ATP2B4
PRKACB,MAP3K5
PRKACB,ATP2B2
PRKACB,MYLK
PRKACB,CSNK1G3
PRKACB,RYR2
PRKACB,KCNJ9
PRKACB,RAB13
PRKACB,RAP1A
PRKACB,RAPGEF3
PRKACB,ESR1
PRKACB,ITPR3
PRKACB,CALML4
PRKACB,PPARA
PRKACB,RAF1
PRKACB,NFATC1
PRKACB,PRKAA2
PRKACB,GLI3
PRKACB,AKAP12
PRKACB,RUNX2
PRKACB,ADCY3
PRKACB,IGF1R
PRKACB,ARHGDIA
PRKACB,ULK2
PRKACB,WASF1
PRKACB,GPR161
PRKACB,CSNK1E
PRKACB,CREB1
PRKACB,FOXO1
PRKACB,ITPR2
PRKACB,RAPGEF4
PRKACB,SCN1B
PRKACB,AKAP5
PRKACB,KCNJ6
PRKACB,GRIA3
PRKACB,SCN7A
PRKACB,RELA
PRKACB,JUN
PRKACB,NR4A1
PRKACB,BAD
PRKACB,CSNK1D
PRKACB,BRAF
PRKACB,GABARAPL1
PRKACB,KDM3A
PRKACB,ATP2B1
PRKACB,PRKAR1B
PRKACB,ITGB1
PRKACB,PKIA
PRKACB,RHOA
PRKACB,ABCC8
PRKACB,AKAP7
PRKACB,KCNK2
PRKACB,RASGRF1
PRKACB,CALML5
PRKACB,PRKAR1A
PRKACB,SLC8A1
PRKACB,CTNNB1
PRKACB,GLI2
PRKACB,GRIA1
PRKACB,AKAP1
PRKACB,MYLK3
PRKACB,NCOA3
PRKACB,PBX1
PRKACB,FXYD1
PRKACB,PDE4A
PRKACB,PFKFB1
VCP,DERL2
VCP,ZFAND1
VCP,TARDBP
VCP,FAF2
VCP,UFD1
VCP,UBXN4
VCP,NGLY1
VCP,AMFR
VCP,UBXN1
VCP,UBXN7
VCP,UBXN6
VCP,ASPSCR1
VCP,VCPIP1
VCP,PSMD2
VCP,OS9
VCP,ANKZF1
VCP,IFT88
VCP,HSPA5
VCP,YOD1
VCP,NPLOC4
VCP,SEL1L
VCP,CAV1
VCP,UBE4B
VCP,INSIG1
VCP,UBQLN2
VCP,HTT
VCP,PSMD14
VCP,FAF1
VCP,TTC26
VCP,UBE2J1
VCP,IFT74
VCP,PLAA
VCP,UBXN2B
VCP,AUP1
VCP,PRKN
VCP,LTN1
VCP,VCPKMT
VCP,NSFL1C
VCP,UBE4A
VCP,PSMD4
VCP,HDAC6
PRKAA2,CRY1
PRKAA2,TSC2
PRKAA2,LIPE
PRKAA2,CAB39
PRKAA2,GYS2
PRKAA2,TBC1D1
PRKAA2,MLYCD
PRKAA2,PPARGC1A
PRKAA2,HMGCR
PRKAA2,TSC1
PRKAA2,CAMKK2
PRKAA2,GYS1
PRKAA2,STK11
PRKAA2,STRADA
PRKAA2,FOXO3
PRKAA2,ACACB
PRKAA2,MAP3K7
PRKAA2,ACACA
PRKAA2,CRY2
PRKAA2,CAB39L
PRKAA2,ELAVL1
PRKAA2,FOXO1
USP10,TP53
USP10,G3BP2
USP10,SH3BP5
USP10,G3BP1
YWHAZ,TSC2
YWHAZ,CDC25B
YWHAZ,YWHAH
YWHAZ,YWHAE
YWHAZ,TP53
YWHAZ,EGFR
YWHAZ,ARAF
YWHAZ,CTNNA1
YWHAZ,IRS1
YWHAZ,CDC25C
YWHAZ,GSK3B
YWHAZ,FOXO3
YWHAZ,MAPT
YWHAZ,MAP3K5
YWHAZ,TBC1D4
YWHAZ,FOXO1
YWHAZ,YWHAQ
YWHAZ,BAD
YWHAZ,RAF1
YWHAZ,SOS1
YWHAZ,CBY1
YWHAZ,CSNK1E
YWHAZ,USP8
YWHAZ,CTNNA2
YWHAZ,CSNK1D
YWHAZ,BRAF
YWHAZ,WWTR1
YWHAZ,MARK3
YWHAZ,CTNNB1
YWHAZ,PIK3R1
YWHAZ,KHSRP
YWHAZ,YAP1
SLC9A3R1,PODXL
SLC9A3R1,PRKCB
SLC9A3R1,MSN
SLC9A3R1,ADRB2
SLC9A3R1,EZR
SLC9A3R1,NF2
SLC9A3R1,SLC34A2
SLC9A3R1,PRKCG
SLC9A3R1,TRPC4
SLC9A3R1,CTNNB1
SLC9A3R1,PRKCA
SLC9A3R1,PTEN
SLC9A3R1,RDX
STUB1,UBE2S
STUB1,HSPB8
STUB1,ERBB2
STUB1,UBE2W
STUB1,HSPBP1
STUB1,HSPA2
STUB1,EGFR
STUB1,UBE2D2
STUB1,UBE4B
STUB1,PTEN
STUB1,UBE2D1
STUB1,BAG5
STUB1,BAG1
STUB1,SMAD3
STUB1,DNAJB6
STUB1,TP53
STUB1,PRKN
STUB1,UBE2D3
STUB1,DNAJA1
STUB1,BAG2
STUB1,BAG3
STUB1,ESR1
STUB1,MAPT
STUB1,UBE4A
STUB1,UBE2N
CYP51A1,NSDHL
CYP51A1,DHCR24
CYP51A1,SIGMAR1
CYP51A1,HMGCS1
CYP51A1,POR
CYP51A1,ERG28
CYP51A1,SC5D
CYP51A1,FDFT1
CYP51A1,HSD17B7
CYP51A1,SREBF2
CYP51A1,DHCR7
CYP51A1,LBR
CYP51A1,LSS
CYP51A1,CH25H
CYP51A1,FAXDC2
CYP51A1,IDI1
CYP51A1,SQLE
CYP51A1,HMGCR
CYP51A1,TM7SF2
CYP51A1,MSMO1
NSDHL,HSD17B7
NSDHL,ERG28
NSDHL,MSMO1
NSDHL,SC5D
NSDHL,SQLE
NSDHL,HMGCS1
NSDHL,DHCR7
NSDHL,FDFT1
NSDHL,LSS
NSDHL,FAU
NSDHL,EBP
DHCR24,HSD17B7
DHCR24,MSMO1
DHCR24,CYP46A1
DHCR24,SC5D
DHCR24,TM7SF2
DHCR24,CYP7A1
DHCR24,LIPA
DHCR24,LBR
DHCR24,DHCR7
DHCR24,SOAT1
DHCR24,LSS
DHCR24,CH25H
DHCR24,EBP
SIGMAR1,TMEM97
SIGMAR1,ERG28
SIGMAR1,SQLE
SIGMAR1,ITPR1
SIGMAR1,HSPA5
SIGMAR1,ITPR3
SIGMAR1,KCNH6
HMGCS1,OXCT1
HMGCS1,MVK
HMGCS1,EHHADH
HMGCS1,MSMO1
HMGCS1,SC5D
HMGCS1,ACAT1
HMGCS1,SQLE
HMGCS1,ACAA2
HMGCS1,HMGCR
HMGCS1,MVD
HMGCS1,AUH
HMGCS1,FDPS
HMGCS1,AACS
HMGCS1,ACAA1
HMGCS1,SREBF1
HMGCS1,FDFT1
HMGCS1,DHCR7
HMGCS1,ACLY
HMGCS1,SREBF2
HMGCS1,IDI1
HMGCS1,HADHB
HMGCS1,HMGCL
HMGCS1,ACAT2
POR,HMOX1
POR,CYP4F3
POR,PPIG
POR,CYP46A1
POR,FANCC
POR,CYB5B
POR,CYB5A
POR,CYP4F11
POR,CYP2E1
POR,CYP4F12
ERG28,HSD17B7
ERG28,TM7SF2
ERG28,MSMO1
ERG28,SC5D
ERG28,DHCR7
ERG28,LSS
ERG28,FDFT1
SC5D,HSD17B7
SC5D,MSMO1
SC5D,FADS1
SC5D,EBP
SC5D,DHCR7
SC5D,LBR
SC5D,LSS
SC5D,FDFT1
SC5D,TM7SF2
SC5D,SQLE
SC5D,FAXDC2
SC5D,CH25H
FDFT1,HSD17B7
FDFT1,MSMO1
FDFT1,SQLE
FDFT1,GGPS1
FDFT1,HMGCR
FDFT1,FNTA
FDFT1,DHCR7
FDFT1,FDPS
FDFT1,PDSS2
FDFT1,CH25H
FDFT1,PDSS1
FDFT1,IDI1
FDFT1,LSS
HSD17B7,HSD17B2
HSD17B7,SULT1E1
HSD17B7,DHRS11
HSD17B7,HSD17B6
HSD17B7,HSD17B12
HSD17B7,EBP
HSD17B7,CYP19A1
HSD17B7,FAXDC2
HSD17B7,CH25H
HSD17B7,HSD17B8
HSD17B7,TM7SF2
HSD17B7,MSMO1
HSD17B7,DHCR7
HSD17B7,LSS
HSD17B7,CYP1B1
SREBF2,INSIG2
SREBF2,SCAP
SREBF2,NPC1
SREBF2,TP53
SREBF2,PPARG
SREBF2,HMGCR
SREBF2,KPNB1
SREBF2,INSIG1
SREBF2,DHCR7
SREBF2,SREBF1
SREBF2,ATF6
SREBF2,MBTPS2
SREBF2,ABCA1
SREBF2,LSS
SREBF2,ELOVL6
DHCR7,CYP27A1
DHCR7,MSMO1
DHCR7,CYP46A1
DHCR7,SQLE
DHCR7,CYP11A1
DHCR7,HMGCR
DHCR7,CYP7A1
DHCR7,CYP2R1
DHCR7,LIPA
DHCR7,SOAT1
DHCR7,LSS
DHCR7,CH25H
DHCR7,EBP
LBR,CBX5
LBR,LMNB1
LBR,MSMO1
LBR,SQLE
LBR,TM7SF2
LBR,KPNB1
LBR,LEMD3
LBR,LMNB2
LBR,CBX3
LBR,EMD
LBR,MECP2
LSS,MSMO1
LSS,SQLE
LSS,MVD
LSS,IDI1
CH25H,CYP27A1
CH25H,CYP46A1
CH25H,SQLE
CH25H,CYP7A1
CH25H,CYP7B1
FAXDC2,SQLE
IDI1,MSMO1
IDI1,SQLE
IDI1,GGPS1
IDI1,HMGCR
IDI1,MVD
IDI1,FDPS
SQLE,MSMO1
SQLE,MVD
SQLE,HMGCR
SQLE,TM7SF2
SQLE,FDPS
HMGCR,MVK
HMGCR,INSIG2
HMGCR,MSMO1
HMGCR,CYP7A1
HMGCR,INSIG1
HMGCR,UBIAD1
HMGCR,FDPS
HMGCR,SREBF1
HMGCR,PMVK
HMGCR,AMFR
TM7SF2,MSMO1
TM7SF2,EBP
TM7SF2,ZNHIT2
RPS27A,CD74
RPS27A,PSMA4
RPS27A,PSMC4
RPS27A,OTUB2
RPS27A,PSMD5
RPS27A,PSMD8
RPS27A,CDC34
RPS27A,EIF3D
RPS27A,RBX1
RPS27A,PSMA3
RPS27A,EIF5
RPS27A,NFKBIA
RPS27A,PSMD7
RPS27A,EIF3E
RPS27A,FBL
RPS27A,EDF1
RPS27A,RPL19
RPS27A,CDKN1B
RPS27A,KRR1
RPS27A,USP5
RPS27A,FANCE
RPS27A,RPS12
RPS27A,BYSL
RPS27A,SKP1
RPS27A,TRIM23
RPS27A,RRP9
RPS27A,MRPS7
RPS27A,EIF3K
RPS27A,RPS4Y1
RPS27A,TSG101
RPS27A,EIF2S3
RPS27A,EIF3G
RPS27A,TRIM21
RPS27A,EIF2S1
RPS27A,MDM2
RPS27A,REV1
RPS27A,RSAD1
RPS27A,PSMB7
RPS27A,RPL35
RPS27A,RNF38
RPS27A,USP2
RPS27A,BARD1
RPS27A,PSMC1
RPS27A,UBE2K
RPS27A,PSMA6
RPS27A,USP14
RPS27A,PSMD11
RPS27A,CDH1
RPS27A,CSNK1A1
RPS27A,EIF3J
RPS27A,PSMB1
RPS27A,SMURF2
RPS27A,RPL8
RPS27A,UFD1
RPS27A,STAM2
RPS27A,CBL
RPS27A,RBBP5
RPS27A,UBE2S
RPS27A,PSMD3
RPS27A,UBE2B
RPS27A,IDE
RPS27A,CDK2
RPS27A,TP53
RPS27A,PSMB6
RPS27A,PSMA5
RPS27A,RPL7
RPS27A,IMP3
RPS27A,RPS21
RPS27A,RNF8
RPS27A,PRKN
RPS27A,RPL18
RPS27A,SQSTM1
RPS27A,H2AC6
RPS27A,USP8
RPS27A,DNMT1
RPS27A,EEF1B2
RPS27A,PSMA1
RPS27A,H2BC11
RPS27A,RPS24
RPS27A,RPL11
RPS27A,NBR1
RPS27A,RPS27L
RPS27A,CKS1B
RPS27A,UBE2D3
RPS27A,RPL27A
RPS27A,WDR48
RPS27A,RPL7A
RPS27A,RPL6
RPS27A,KXD1
RPS27A,RPL36
RPS27A,RPL13
RPS27A,ANAPC2
RPS27A,ARIH1
RPS27A,BIRC2
RPS27A,EIF3A
RPS27A,ADRM1
RPS27A,NEDD4
RPS27A,PSMB4
RPS27A,RACK1
RPS27A,PSMB5
RPS27A,RPL15
RPS27A,RPSA
RPS27A,H2BC12
RPS27A,UBA1
RPS27A,FANCI
RPS27A,UBR5
RPS27A,UBA6
RPS27A,RPS19
RPS27A,ITCH
RPS27A,PSMD6
RPS27A,PCNA
RPS27A,ASH2L
RPS27A,UBE2G1
RPS27A,CUL1
RPS27A,EIF3L
RPS27A,RNF13
RPS27A,SERBP1
RPS27A,UBA7
RPS27A,CBLB
RPS27A,POLI
RPS27A,H2BC8
RPS27A,RPL34
RPS27A,RPL10
RPS27A,RPS16
RPS27A,RPL5
RPS27A,UCHL5
RPS27A,MINDY1
RPS27A,TDP2
RPS27A,UBE2V2
RPS27A,H2AC8
RPS27A,USP1
RPS27A,RPL30
RPS27A,UBB
RPS27A,RPS17
RPS27A,TAB2
RPS27A,RNF216
RPS27A,RPL26L1
RPS27A,UBE2N
RPS27A,PA2G4
RPS27A,NOP56
RPS27A,RPS5
RPS27A,PSMC2
RPS27A,RPLP1
RPS27A,MDM4
RPS27A,PSMA7
RPS27A,HDAC6
RPS27A,RPL4
RPS27A,RPS4X
RPS27A,RPS7
RPS27A,PSMD4
RPS27A,PSMC5
RPS27A,RPL17
RPS27A,TOM1
RPS27A,RPL23A
RPS27A,H2AX
RPS27A,PSMC3
RPS27A,ETF1
RPS27A,RPS20
RPS27A,RPL10A
RPS27A,AMFR
RPS27A,PICALM
RPS27A,MAVS
RPS27A,EEF1A1
RPS27A,MED1
RPS27A,HEATR1
RPS27A,RPS25
RPS27A,H2AC13
RPS27A,EIF3B
RPS27A,RPL26
RPS27A,UBA52
RPS27A,RPS6
RPS27A,USP21
RPS27A,USP12
RPS27A,CYLD
RPS27A,RPL37A
RPS27A,RPL24
RPS27A,RPS8
RPS27A,RPS2
RPS27A,NEDD4L
RPS27A,TRAF6
RPS27A,BTRC
RPS27A,RAD23A
RPS27A,DENR
RPS27A,WWP2
RPS27A,MRNIP
RPS27A,TNFAIP3
RPS27A,PSMB3
RPS27A,RIOK2
RPS27A,H2BC21
RPS27A,PSMC6
RPS27A,ABCE1
RPS27A,HGS
RPS27A,RPL35A
RPS27A,RPL37
RPS27A,PELO
RPS27A,RPL3
RPS27A,FLT3LG
RPS27A,RPL31
RPS27A,DOCK4
RPS27A,RPS27
RPS27A,EIF2S2
RPS27A,EIF5B
RPS27A,USP7
RPS27A,RPL28
RPS27A,TRIM25
RPS27A,UIMC1
RPS27A,PSMD14
RPS27A,EIF4G1
RPS27A,EEF2
RPS27A,EIF1AX
RPS27A,PSMD1
RPS27A,UBE2L6
RPS27A,UCHL3
RPS27A,RPS29
RPS27A,DDX58
RPS27A,CCNA2
RPS27A,RNF4
RPS27A,STAMBP
RPS27A,TP53BP1
RPS27A,PSMB2
RPS27A,RPL36AL
RPS27A,RPL14
RPS27A,PINK1
RPS27A,EIF3I
RPS27A,RPL39L
RPS27A,MINDY2
RPS27A,USP34
RPS27A,RPS15A
RPS27A,UBE2D1
RPS27A,USP46
RPS27A,HUWE1
RPS27A,IFI35
RPS27A,SNU13
RPS27A,RPLP2
RPS27A,RPS14
RPS27A,RPL12
RPS27A,RNF31
RPS27A,EIF3M
RPS27A,RPS23
RPS27A,RSRC1
RPS27A,YOD1
RPS27A,RPL13A
RPS27A,RPL38
RPS27A,EIF1
RPS27A,SKP2
RPS27A,PSMD2
RPS27A,ARL6IP1
RPS27A,STAM
RPS27A,EIF3F
RPS27A,RPS9
RPS27A,UCHL1
RPS27A,MYO6
RPS27A,IFIH1
RPS27A,UBE2D2
RPS27A,OTUB1
RPS27A,RPL32
RPS27A,RPLP0
RPS27A,RPL27
RPS27A,H2AC18
RPS27A,RPL22
RPS27A,RPL29
RPS27A,UBQLN2
RPS27A,TPT1
RPS27A,NPLOC4
RPS27A,FAU
RPS27A,BMS1
RPS27A,GSPT1
RPS27A,RPS3
RPS27A,MYCBP2
RPS27A,PLAA
RPS27A,PSMD13
RPS27A,TSR1
RPS27A,RPS3A
RPS27A,RPS13
RPS27A,PSMD12
RPS27A,IKBKG
TP53BP1,RIF1
TP53BP1,H3-3B
TP53BP1,TOPBP1
TP53BP1,XRCC1
TP53BP1,NBN
TP53BP1,RB1
TP53BP1,TP53
TP53BP1,ATM
TP53BP1,RAD9A
TP53BP1,MRE11
TP53BP1,KPNA4
TP53BP1,ATR
TP53BP1,BLM
TP53BP1,UBE2I
TP53BP1,H2BC12
TP53BP1,RAD52
TP53BP1,XRCC6
TP53BP1,EXO1
TP53BP1,AIM2
TP53BP1,H2AC18
TP53BP1,RNF8
TP53BP1,MDC1
TP53BP1,BRCA2
TP53BP1,UBB
TP53BP1,CHEK1
TP53BP1,CHEK2
TP53BP1,RAD17
TP53BP1,PAXIP1
TP53BP1,H2AX
TP53BP1,BRCA1
TP53BP1,UBA52
TP53BP1,RECQL4
TP53BP1,XRCC5
TP53BP1,DYNLL1
TP53BP1,SPOP
TP53BP1,RBBP8
TP53BP1,RAD51
TP53BP1,LIG4
TP53BP1,SUMO1
TP53BP1,UIMC1
UBA52,CD74
UBA52,PSMA4
UBA52,MRPS10
UBA52,PSMC4
UBA52,OTUB2
UBA52,PSMD8
UBA52,CDC34
UBA52,RBX1
UBA52,PSMA3
UBA52,NFKBIA
UBA52,PSMD7
UBA52,NOD1
UBA52,SEC61B
UBA52,RPL19
UBA52,CDKN1B
UBA52,USP5
UBA52,FANCE
UBA52,RPS12
UBA52,SKP1
UBA52,TRIM23
UBA52,MRPS7
UBA52,RPS4Y1
UBA52,TSG101
UBA52,TRIM21
UBA52,MDM2
UBA52,REV1
UBA52,RSAD1
UBA52,PSMB7
UBA52,RPL35
UBA52,RNF38
UBA52,USP2
UBA52,BARD1
UBA52,PSMC1
UBA52,UBE2K
UBA52,PSMA6
UBA52,USP14
UBA52,PSMD11
UBA52,PSMB1
UBA52,SMURF2
UBA52,RPL8
UBA52,STAM2
UBA52,CBL
UBA52,RBBP5
UBA52,UBE2S
UBA52,PSMD3
UBA52,MRPL3
UBA52,IDE
UBA52,EFL1
UBA52,PSMB6
UBA52,PSMA5
UBA52,RPL37
UBA52,SKP2
UBA52,RPS3
UBA52,USP12
UBA52,UCHL1
UBA52,UBE2L6
UBA52,PSMB4
UBA52,AMFR
UBA52,MRNIP
UBA52,RPL29
UBA52,EIF5A2
UBA52,RPS23
UBA52,MED1
UBA52,PA2G4
UBA52,H2AC8
UBA52,MRPL13
UBA52,ARL6IP1
UBA52,MRPL4
UBA52,WDR48
